[2020-11-04 21:04:37,137] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 21:04:37,138] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:05:31,515] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 21:05:33,635] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 21:05:34,956] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:05:34,973] [views.py:105] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 21:05:34,974] [views.py:186] [views:get] [ERROR]- serializer错误
[2020-11-04 21:05:34,975] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:06:29,531] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 21:06:31,297] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 21:06:33,483] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:06:33,738] [log.py:228] [log:log_response] [ERROR]- Internal Server Error: /app/v1/city/
Traceback (most recent call last):
  File "D:\20190930\envs\my_env\lib\site-packages\rest_framework\fields.py", line 457, in get_attribute
    return get_attribute(instance, self.source_attrs)
